date,open,high,low,close,volume,adj_close
2016-12-07,186.15,193.4,185.0,193.15,5460419,193.15
2016-12-08,192.05,192.5,189.54,192.29,3193702,192.29
2016-12-09,190.87,193.83,190.81,192.18,2721100,192.18
2016-12-12,192.8,194.42,191.04,192.43,2436810,192.43
2016-12-13,193.18,201.28,193.0,198.15,6819357,198.15
2016-12-14,198.74,203.0,196.76,198.69,4147785,198.69
2016-12-15,198.41,200.74,197.39,197.58,3219037,197.58
2016-12-16,198.08,202.59,197.6,202.49,3795523,202.49
2016-12-19,202.49,204.45,199.84,202.73,3486955,202.73
2016-12-20,203.05,209.0,202.5,208.79,4685906,208.79
2016-12-21,208.45,212.23,207.41,207.7,5206243,207.7
2016-12-22,208.22,209.99,206.5,208.45,3109242,208.45
2016-12-23,208.0,213.45,207.71,213.34,4668569,213.34
2016-12-27,214.88,222.25,214.42,219.53,5913726,219.53
2016-12-28,221.53,223.8,217.2,219.74,3778558,219.74
2016-12-29,218.56,219.2,214.12,214.68,4044126,214.68
2016-12-30,216.3,217.5,211.68,213.69,4641600,213.69
2017-01-03,214.86,220.33,210.96,216.99,5910716,216.99
2017-01-04,214.75,228.0,214.31,226.99,11204975,226.99
2017-01-05,226.42,227.48,221.95,226.75,5909082,226.75
2017-01-06,226.93,230.31,225.45,229.01,5524626,229.01
2017-01-09,228.97,231.92,228.0,231.28,3975563,231.28
2017-01-10,232.0,232.0,226.89,229.87,3659213,229.87
2017-01-11,229.07,229.98,226.68,229.73,3649911,229.73
2017-01-12,229.06,230.7,225.58,229.59,3788955,229.59
2017-01-13,230.0,237.85,229.59,237.75,6085771,237.75
2017-01-17,236.7,239.96,234.37,235.58,4615050,235.58
2017-01-18,236.65,239.71,235.58,238.36,3767391,238.36
2017-01-19,247.25,248.68,240.75,243.76,7718462,243.76
2017-01-20,245.46,246.0,243.01,244.73,4199768,244.73
2017-01-23,245.85,250.89,245.5,248.92,6262258,248.92
2017-01-24,250.0,254.8,249.65,254.61,4958357,254.61
2017-01-25,257.31,258.46,251.8,254.47,5145513,254.47
2017-01-26,254.29,255.74,250.75,252.51,3145101,252.51
2017-01-27,251.38,253.0,248.52,252.95,3162054,252.95
2017-01-30,252.53,255.29,247.1,250.63,3798676,250.63
2017-01-31,249.24,255.89,247.7,251.93,4112104,251.93
2017-02-01,253.05,253.2,249.05,249.24,3954095,249.24
2017-02-02,248.34,252.42,247.71,251.55,2498908,251.55
2017-02-03,251.91,252.18,249.68,251.33,2185776,251.33
2017-02-06,251.0,257.82,250.63,257.77,3557816,257.77
2017-02-07,258.19,260.0,256.42,257.48,4244177,257.48
2017-02-08,257.35,263.36,256.2,262.08,3912757,262.08
2017-02-09,266.25,271.18,266.15,269.2,7814138,269.2
2017-02-10,269.79,270.95,266.11,269.23,3618504,269.23
2017-02-13,270.74,280.79,270.51,280.6,7023763,280.6
2017-02-14,279.03,287.39,278.61,280.98,7341810,280.98
2017-02-15,280.0,282.24,276.44,279.76,4944122,279.76
2017-02-16,277.6,280.0,268.5,268.95,7065396,268.95
2017-02-17,265.8,272.89,264.15,272.23,6251956,272.23
2017-02-21,275.45,281.4,274.01,277.39,5651836,277.39
2017-02-22,280.31,283.45,272.6,273.51,8602851,273.51
2017-02-23,264.0,264.66,255.56,255.99,14878086,255.99
2017-02-24,252.66,258.25,250.2,257.0,8167355,257.0
2017-02-27,248.17,248.36,242.01,246.23,11450514,246.23
2017-02-28,244.19,251.0,243.9,249.99,6074424,249.99
2017-03-01,254.18,254.85,249.11,250.02,4805848,250.02
2017-03-02,249.71,253.28,248.27,250.48,3347516,250.48
2017-03-03,250.74,251.9,249.0,251.57,2925724,251.57
2017-03-06,247.91,251.7,247.51,251.21,3353668,251.21
2017-03-07,251.92,253.89,248.32,248.59,3453382,248.59
2017-03-08,247.0,250.07,245.32,246.87,3726783,246.87
2017-03-09,247.63,248.66,243.0,244.9,3876494,244.9
2017-03-10,246.21,246.5,243.0,243.69,3063597,243.69
2017-03-13,244.82,246.85,242.78,246.17,3017484,246.17
2017-03-14,246.11,258.12,246.02,258.0,7584187,258.0
2017-03-15,257.0,261.0,254.27,255.73,5269259,255.73
2017-03-16,262.4,265.75,259.06,262.05,7128235,262.05
2017-03-17,264.0,265.33,261.2,261.5,6491530,261.5
2017-03-20,260.6,264.55,258.82,261.92,3606762,261.92
2017-03-21,262.83,264.8,250.24,250.68,6902300,250.68
2017-03-22,251.56,255.07,250.51,255.01,4057146,255.01
2017-03-23,255.39,257.67,253.3,254.78,3310724,254.78
2017-03-24,255.7,263.89,255.01,263.16,5638640,263.16
2017-03-27,260.6,270.57,259.75,270.22,6224347,270.22
2017-03-28,277.02,280.68,275.0,277.45,7978794,277.45
2017-03-29,278.34,279.6,275.54,277.38,3672562,277.38
2017-03-30,278.04,282.0,277.21,277.92,4142278,277.92
2017-03-31,278.73,279.68,276.32,278.3,3293699,278.3
2017-04-03,286.9,299.0,284.58,298.52,13865945,298.52
2017-04-04,296.89,304.81,294.53,303.7,10108558,303.7
2017-04-05,302.04,304.88,294.2,295.0,7860797,295.0
2017-04-06,296.88,301.94,294.1,298.7,5518319,298.7
2017-04-07,297.5,302.69,297.15,302.54,4567680,302.54
2017-04-10,309.15,313.73,308.71,312.39,7654039,312.39
2017-04-11,313.38,313.47,305.5,308.71,5718176,308.71
2017-04-12,306.34,308.44,296.32,296.84,6044688,296.84
2017-04-13,296.7,307.39,295.3,304.0,9275821,304.0
2017-04-17,302.7,304.0,298.68,301.44,4129415,301.44
2017-04-18,299.7,300.84,297.9,300.25,3034851,300.25
2017-04-19,302.46,306.62,302.11,305.52,3892074,305.52
2017-04-20,306.51,309.15,300.23,302.51,6146032,302.51
2017-04-21,302.0,306.4,300.42,305.6,4504156,305.6
2017-04-24,309.22,310.55,306.02,308.03,5078530,308.03
2017-04-25,308.0,313.98,305.86,313.79,6734967,313.79
2017-04-26,312.37,314.5,309.0,310.17,4689098,310.17
2017-04-27,311.69,313.09,307.5,308.63,3463268,308.63
2017-04-28,309.83,314.8,308.0,314.07,4498776,314.07
2017-05-01,314.88,327.25,314.81,322.83,8821106,322.83
2017-05-02,324.0,327.66,316.56,318.89,5317939,318.89
2017-05-03,317.67,321.53,310.45,311.02,6906462,311.02
2017-05-04,307.43,307.77,290.76,295.46,14138529,295.46
2017-05-05,298.0,308.55,296.8,308.35,8160778,308.35
2017-05-08,310.9,313.79,305.82,307.19,7003468,307.19
2017-05-09,309.38,321.99,309.1,321.26,9664729,321.26
2017-05-10,321.56,325.5,318.12,325.22,5735245,325.22
2017-05-11,323.4,326.0,319.6,323.1,4747713,323.1
2017-05-12,325.48,327.0,321.53,324.81,4118660,324.81
2017-05-15,318.38,320.2,312.53,315.88,7607513,315.88
2017-05-16,317.59,320.06,315.14,317.01,4141969,317.01
2017-05-17,314.39,314.63,305.5,306.11,6696073,306.11
2017-05-18,307.0,313.94,305.31,313.06,5648401,313.06
2017-05-19,315.5,316.5,310.2,310.83,4658598,310.83
2017-05-22,312.8,314.37,306.8,310.35,4324962,310.35
2017-05-23,310.46,310.73,303.48,303.86,4315220,303.86
2017-05-24,306.51,311.0,305.4,310.22,5036986,310.22
2017-05-25,311.02,316.97,307.81,316.83,5004038,316.83
2017-05-26,317.28,325.49,316.31,325.14,7795274,325.14
2017-05-30,326.0,336.28,325.76,335.1,7772629,335.1
2017-05-31,337.69,342.89,335.16,341.01,9937629,341.01
2017-06-01,344.0,344.88,337.29,340.37,7602583,340.37
2017-06-02,339.77,342.88,335.93,339.85,5584025,339.85
2017-06-05,338.5,348.44,334.21,347.32,6770516,347.32
2017-06-06,344.7,359.49,339.97,352.85,11059386,352.85
2017-06-07,356.34,360.5,355.14,359.65,9352288,359.65
2017-06-08,363.75,371.9,360.22,370.0,9030052,370.0
2017-06-09,374.42,376.87,354.8,357.32,17251584,357.32
2017-06-12,357.99,364.5,350.62,359.01,10508261,359.01
2017-06-13,367.62,376.0,366.61,375.95,11778111,375.95
2017-06-14,381.08,384.25,376.31,380.66,12783558,380.66
2017-06-15,372.5,375.46,366.49,375.34,10416088,375.34
2017-06-16,377.97,378.01,370.1,371.4,6350378,371.4
